BN,FPE,Form ID,Program #1 Code,Program #1 %,Program #1 Desc,Program #2 Code,Program #2 %,Program #2 Desc,Program #3 Code,Program #3 %,Program #3 Desc,1510,1510-BN,1510-Name,1570,1600,1800,2000,2100,2400,5030  ,5031,5032,2500,2510,2530,2540,2550,2560,2570,2575,2580,2590,2600,2610,2620,2630,2640,2650,2660,2700,5450,5460,2730,2740,2750,2760,2770,2780,2790,2800,3200,3400,3900,4000,5800,5810,5820,5830,5840,5841,5842,5843,5850,5860,5861,5862,5863,5864
119176063RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,Y,,,,,Y,,,Y,,,,,,"",N,,,,,,,,,"",,N,Y,N,Y,N,N,N,N,N,,,,N,N,,,,
755373891RR0001,2023-12-31,27,,,,,,,,,,,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
108151812RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,Y,N,N,N,N,N,Y,N,N,,,,N,N,,,,
850492976RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,Y,N,N,,N,N,,,,N,N,,,,
835556911RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,Y,,,,,Y,,Y,,,,,,Y,"YOGA EVENTS",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
859148009RR0001,2023-12-31,27,A2,100,"",,,,,,,N,"","",N,N,Y,N,N,,,,,Y,Y,,,Y,Y,,Y,Y,Y,Y,Y,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
868026949RR0001,2023-12-31,27,,,,,,,,,,,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
128967353RR0018,2023-12-31,27,,,,,,,,,,Y,"128967353RR0001","La Corporation Episcopale Catholic Romaine D'Ottawa-Cornwall",N,N,Y,N,N,,,,,,,,,Y,Y,,,Y,,,,,,,,"",N,,,,,,,,,"",,Y,N,N,N,N,N,N,N,N,,,,N,N,,,,
815440300RR0001,2023-12-06,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,Y,,,,Y,,,,Y,"BOTTLE DRIVES  PURDY'S",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
736052671RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
130387665RR0008,2023-08-31,26,,,,,,,,,,Y,"130387665RR0004","Air Cadet League of Canada Ontario Provincial Committee",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
840654768RR0001,2023-12-31,27,,,,,,,,,,,"","",N,N,Y,N,N,,,,,,,,,,Y,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,,,,,N,N,,,,
793928755RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,,,,,N,,,,,
853432730RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,Y,,,,,Y,Y,,,Y,,,,Y,"Memorial Remembrance Events",N,,,,,,,,,"",,N,Y,N,Y,N,N,N,N,N,,,,N,N,,,,
889237848RR0001,2023-12-31,27,,,,,,,,,,Y,"131770844RR0001","Canadian Yearly Meeting Of The Religious Society of Friends",N,N,Y,Y,N,,,,,,,,,,,,,,,,,,,,Y,"one email to members and attenders only",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
107556276RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,Y,,Y,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
806765673RR0001,2023-01-31,25,,,,,,,,,,N,"","",N,N,,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,,,,,,,,,,
891862377RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,Y,Y,N,N,N,N,N,N,N,,,,N,N,,,,
108022500RR0009,2023-12-31,27,,,,,,,,,,Y,"899034730RR0001","PRIORY OF CANADA OF THE MOST VENERABLE ORDER OF THE HOSPITAL OF ST JOHN OF JERUSALEM",N,Y,Y,Y,N,,,,,,,,,,,,Y,,,Y,Y,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,Y,N,,,,
706656329RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,Y,Y,Y,N,,,,,,,,,,,,,,,,Y,,,,,"",N,,,,,,,,,"",,N,Y,N,Y,N,N,N,N,N,,,,Y,N,,,,
820673762RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
835493131RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,Y,Y,,,Y,Y,Y,Y,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
855171930RR0001,2023-06-30,26,,,,,,,,,,N,"","",Y,N,Y,N,N,,,,,,Y,,,Y,Y,,,,Y,Y,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
892545344RR0001,2023-12-31,27,E1,100,"",,,,,,,N,"","",N,N,Y,N,Y,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
722764131RR0001,2023-12-31,27,E1,100,"",,,,,,,N,"","",N,N,Y,N,N,,,,,,,Y,,,,,,,Y,,,,Y,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
840421440RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,Y,Y,N,N,,,,,,,Y,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
780411872RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
119026714RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,Y,Y,Y,N,,,,,Y,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
850141136RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,,,,,,,,,,
119070548RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,Y,N,,N,N,N,N,N,Y,N,4,3475,N,N,,,,
846062388RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,,,,,Y,,,,,
717313605RR0001,2023-05-31,25,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,Y,"TITHES OFFERING",N,,,,,,,,,"",,Y,N,N,N,N,N,N,N,,,,,,,,,,
898060264RR0001,2023-07-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,Y,Y,,,Y,Y,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
137761938RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
892006404RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,Y,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
816637748RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
891117772RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,Y,,,,,Y,Y,Y,,,Y,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,Y,N,,,,
762418267RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,Y,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,,,,,
119120459RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,Y,Y,,,,,Y,Y,Y,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
107811457RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
868107871RR0001,2023-12-31,27,,,,,,,,,,Y,"837072040RR0001","PENTECOSTALS OF MIRAMICHI INC",N,N,N,N,N,,,,,,,Y,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
859749996RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,Y,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
757936075RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,Y,,,,,Y,,Y,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
745304881RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,Y,Y,N,N,,,,,,,,,,,,Y,,,Y,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
119305654RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,Y,,,,,,,,,,,,Y,Y,,,Y,,,,,"",N,,,,,,,,,"",,N,Y,N,Y,N,N,N,N,Y,N,,,Y,Y,1,137876,0,0
778365528RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,Y,,,,,,,Y,,,Y,Y,Y,,Y,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
119035749RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,Y,,,,,Y,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
869710996RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,Y,,,,,"",N,,,,,,,,,"",,N,N,N,Y,N,N,N,N,N,,,,N,N,,,,
834783896RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,Y,N,N,N,N,N,,,,N,N,,,,
119211050RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,Y,,,Y,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
892143777RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
107020232RR0019,2023-12-31,27,,,,,,,,,,Y,"107020232RR0001","DIOCESAN SYNOD OF CENTRAL NEWFOUNDLAND",N,N,Y,Y,N,,,,,,,Y,,,Y,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
119111219RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,Y,,Y,Y,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
803889088RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
816347645RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,Y,,,,,,Y,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,Y,Y,2,56994,N,N,,,,
867946733RR0001,2023-12-31,27,,,,,,,,,,Y,"107833295RR0734","THE PENTECOSTAL ASSEMBLIES OF CANADA",N,N,Y,Y,N,,,,,,,Y,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,,,,,,
892349259RR0001,2023-12-31,27,,,,,,,,,,Y,"","ASSOCIATED GOSPEL CHURCHES OF CANADA",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
119040608RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
107570327RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,Y,,,,,,,Y,,,,,,,,,Y,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
876124819RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,Y,,Y,,Y,,,Y,Y,,,,,,,,"",N,,,,,,,,,"",,Y,Y,N,N,N,N,N,N,N,,,,N,,,,,
817998503RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,Y,,,,,,,,,,,,Y,Y,,,Y,,,,Y,"SOCIAL MEDIA",,,,,,,,,,"",,N,Y,Y,N,N,N,N,N,N,,,,N,N,,,,
894264100RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,Y,,,,,,,,,Y,"VOLUNTEER-RUN CANTEEN",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
119295970RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,Y,,,,Y,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
872531843RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,Y,,,Y,Y,,,,,"",N,,,,,,,,,"",,N,Y,N,Y,N,N,N,N,,,,,Y,,,,,
129988002RR0001,2023-06-30,26,,,,,,,,,,N,"","",N,N,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,,,,,,
844837393RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,"",N,,,,,,,,,"",,Y,Y,N,N,N,N,N,N,N,,,,Y,N,,,,
855016267RR0001,2023-12-31,27,,,,,,,,,,Y,"","Ethiopiaid United Kingdom",N,N,Y,N,Y,,,,,,,,,,,,Y,Y,,,Y,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
860767987RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,Y,,,,,"",N,,,,,,,,,"",,Y,Y,N,N,N,N,N,N,,,,,N,,,,,
118908136RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,Y,,,,Y,,Y,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
806876710RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,Y,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,Y,N,,,,
854847332RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
888784444RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,Y,,,,,,,,,Y,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
135565612RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
857911911RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
728295478RR0001,2023-06-30,26,,,,,,,,,,N,"","",N,,N,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
868642380RR0001,2023-03-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
861876357RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,Y,,,,,,,,,,,,Y,Y,,,,,,,,"",N,,,,,,,,,"",,N,N,N,Y,N,N,N,N,N,,,,N,N,,,,
885159574RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,Y,N,,,,
823516125RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,,N,N,N,N,N,N,N,N,,,,N,N,,,,
890849540RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,Y,,,,Y,Y,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
859188039RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,,,,,,,,,,Y,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
889113445RR0001,2023-06-30,23,,,,,,,,,,N,"","",N,N,Y,N,N,N,,,,,,,,,Y,,Y,Y,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,,,,,,,,,,
896408622RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,N,N,N,,,,,,,,,,,Y,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,,,,,
776232001RR0002,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,Y,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
820926582RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,Y,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
733172746RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,,,,,N,,,,,
875479701RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,Y,,Y,,,Y,,,,,Y,Y,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
108186115RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,Y,,,,,Y,,Y,,,Y,Y,Y,,,Y,Y,Y,Y,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
826593964RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,Y,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,,,,,N,N,,,,
890618242RR0001,2023-12-31,27,,,,,,,,,,,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,Y,"WORD OF MOUTH",,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
846257970RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
892537168RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,Y,N,,,,
107497323RR0001,2023-08-31,26,,,,,,,,,,Y,"107497323RR0001","National Council of Young Men's Christian Association",N,N,,N,N,,,,,,,,,,,,,,,,,,,,Y,"Zumba Dance Events",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,,,,,,
118838572RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,Y,N,,,,
867523490RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
719641888RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,Y,N,N,N,N,N,N,N,,,,,Y,N,,,,
890506371RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,Y,"COMPLETELY FUNDED BY ME",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
860871078RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,Y,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
130922479RR0002,2023-12-31,27,,,,,,,,,,Y,"106061441RR0001","DIOCESE OF EDMONTON",N,N,Y,Y,N,,,,,,,Y,,,Y,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
809612963RR0001,2023-12-31,27,,,,,,,,,,N,"","",Y,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,,,,N,N,N,N,N,N,,,,N,N,,,,
141038257RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,Y,,,Y,,Y,,Y,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
144314523RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,,,,,N,,,,,
107613796RR0001,2023-12-31,27,,,,,,,,,,N,"","",Y,N,N,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
100249168RR0001,2023-03-31,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,Y,,,,,Y,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,,,,,,,,,,
824745434RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,Y,,,,,,,,,,,,,,,Y,Y,,,,,"",N,,,,,,,,,"",,N,N,N,Y,N,N,N,N,N,,,,N,N,,,,
118892405RR0001,2023-06-30,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,Y,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,,,,,,
118892579RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,Y,,,,,Y,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
119297893RR0001,2023-12-31,27,,,,,,,,,,Y,"","THE PRESBYTERIAN CHURCH OF CANADA",N,N,Y,Y,N,,,,,,,,,,Y,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
713451896RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,Y,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
816624142RR0001,2023-12-31,27,,,,,,,,,,Y,"118950120RR0001","HABITAT FOR HUMANITY IQALUIT",N,N,Y,N,N,,,,,,,,,,,,,,,,,,Y,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,,,,,,
802956110RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,Y,N,,,,,,,Y,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
816470124RR0001,2023-12-31,27,,,,,,,,,,Y,"801299827RR0001","RCCG CANADA",N,N,Y,Y,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
785818816RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,Y,Y,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
119175362RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,Y,,Y,Y,Y,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,Y,N,N,N,N,,,,,,,,,,
767793920RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,Y,,,,,,,,Y,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
888901261RR0001,2023-08-31,26,,,,,,,,,,N,"","",Y,N,N,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,,,,,,
888034642RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
141052662RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,N,N,N,N,N,N,N,N,,,,N,N,,,,
118901990RR0001,2023-09-30,26,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,,"",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,,,,,,,,,,
890021546RR0001,2023-12-31,27,,,,,,,,,,N,"","",N,N,Y,N,N,,,,,,,,,,,,,,,,,,,,Y,"CONTRIBUTION DES MEMBRES",N,,,,,,,,,"",,N,Y,N,N,N,N,N,N,N,,,,N,N,,,,
