BN,Category,Sub Category,Designation,Legal Name,Account Name,Address Line 1,Address Line 2,City,Province,Postal Code,Country
807458302RR0001,0030,0099,C,"I AM ALPHA AND OMEGA MINISTRY INTERNATIONAL","I Am Alpha and Omega Ministry International","48 KIDRON VALLEY DRIVE ","","TORONTO",ON,M9V4S6,CA
739408136RR0001,0030,0099,C,"RESTORATION CHRISTIAN CHURCH EDMONTON","Restoration Christian Church Edmonton","804 BLACKLOCK WAY SW","","EDMONTON",AB,T6W1B2,CA
822274494RR0001,0210,0002,B,"G & M MASTERS FOUNDATION","G & M Masters Foundation","401A - 9426 51 AVE NW","","EDMONTON",AB,T6E5A6,CA
119298057RR0001,0030,0099,C,"WILBERFORCE FULL GOSPEL CHURCH","WILBERFORCE FULL GOSPEL CHURCH","19972 HWY 118","","TORY HILL",ON,K0L2Y0,CA
890110646RR0001,0030,0002,C,"PARISH OF WASHAGO-PRICE'S CORNERS","ST LUKE'S CHURCH PRICE'S CORNERS","BOX 362 STN MAIN","","ORILLIA",ON,L3V6J8,CA
890559248RR0001,0210,0002,A,"BRANT WATERWAYS FOUNDATION","BRANT WATERWAYS FOUNDATION","PO BOX 21014","84 LYNDEN RD","BRANTFORD",ON,N3R6B8,CA
730451481RR0001,0210,0002,B,"Mierins Family Foundation","Mierins Family Foundation La Fondation de la Famille Mierins","1110 ST. LAURENT BLVD.","","OTTAWA",ON,K1K3B6,CA
119296697RR0001,0200,0005,C,"WEYBURN WHEATLAND SENIOR CENTRE INC","WEYBURN WHEATLAND SENIOR CENTRE INC","888-1ST AVE NE","","WEYBURN",SK,S4H3M1,CA
107707440RR0001,0200,0009,C,"MISSISSIPPI VALLEY CONSERVATION AUTHORITY","MISSISSIPPI VALLEY CONSERVATION AUTHORITY","10970 HIGHWAY 7","","CARLETON PLACE",ON,K7C3P1,CA
132106402RR0001,0030,0004,C,"WEST GUILFORD BAPTIST CHURCH","WEST GUILFORD BAPTIST CHURCH","BOX 52","1299 NILA RD","WEST GUILFORD",ON,K0M2S0,CA
893151365RR0001,0210,0002,B,"Intact Foundation/Fondation Intact","Intact Foundation / Fondation Intact","700 UNIVERSITY AVE  SUITE 1500","","TORONTO",ON,M5G0A1,CA
118966332RR0001,0030,0099,C,"IGLESIA NI CRISTO","IGLESIA NI CRISTO","3321 MCNICOLL AVE","","SCARBOROUGH",ON,M1V5B3,CA
825461940RR0001,0030,0099,C,"MEADOW LAKE BRIDGE MINISTRIES INC.","MEADOW LAKE BRIDGE MINISTRIES INC.","BOX 1094","","MEADOW LAKE",SK,S9X1Y8,CA
790294714RR0001,0060,0003,C,"VALLABH YOUTH ORGANIZATION OF CANADA","Vallabh Youth Organization of Canada","1 MARBLE ARCH CRESCENT","","OTTAWA",ON,K2G5S1,CA
119258150RR0001,0001,0099,C,"THE STURGEON FALLS VOLUNTEER FIRE BRIGADE-CHRISTMAS TOY & F","THE STURGEON FALLS VOLUNTEER FIRE BRIGADE- CHRISTMAS TOY & FOOD DRIVE","225 HOLDITCH ST SUITE 104","","STURGEON FALLS",ON,P2B1T1,CA
106713456RR0001,0030,0002,C,"Anglican Parish of Heart of Hastings","Anglican Parish of Heart of Hastings","P.O. BOX 329","","MARMORA",ON,K0K2M0,CA
118810324RR0001,0001,0099,C,"BIRTHRIGHT OF GREATER WINDSOR","BIRTHRIGHT OF GREATER WINDSOR","1168 DROUILLARD RD","BOX 0","WINDSOR",ON,N8Y2R1,CA
851022202RR0001,0012,0004,B,"DEVON CLIFFORD MUSIC FOUNDATION","Devon R. B. Clifford Memorial Foundation","35867 HEATHERSTONE PL","","ABBOTSFORD",BC,V3G1E6,CA
128967353RR0105,0030,0005,C,"THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF OTTAWA-CORNWALL","ST PETER'S PARISH","1640 HEATHERINGTON RD","","OTTAWA",ON,K1V9P5,CA
128967353RR0035,0030,0005,C,"THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF OTTAWA-CORNWALL","ST CLARE'S MISSION","BOX 59","","RICHMOND",ON,K0A2Z0,CA
867370645RR0001,0110,0099,C,"INTERNATIONAL CHINA CONCERN (CANADA)","INTERNATIONAL CHINA CONCERN (CANADA)","7B-5707 SIDLEY ST","","BURNABY",BC,V5J5E6,CA
119078731RR0001,0030,0099,C,"PARISH OF ST. JAMES' CHURCH","PARISH OF ST. JAMES' CHURCH","BOX 25","","MAHONE BAY",NS,B0J2E0,CA
830070850RR0001,0210,0002,B,"Advocate Freedom Foundation","Advocate Freedom Foundation","300-4275 KING ST E","3RD FLOOR","KITCHENER",ON,N2P2S9,CA
819395583RR0001,0100,0013,C,"HIS CHURCH TRANSFORMATION CENTRE","HIS CHURCH TRANSFORMATION CENTRE","1381 GEMMELL ST","","SUDBURY",ON,P3A1G3,CA
840976443RR0001,0210,0002,B,"PHEBE FOUNDATION","Phebe Foundation","2902 BARLOW CRES","RR 101","DUNROBIN",ON,K0A1T0,CA
770764082RR0001,0210,0002,B,"Daniel and Susan Argiros Foundation","Daniel and Susan Argiros Foundation","161 BAY STREET  SUITE 2100","TD CANADA TRUST TOWER","TORONTO",ON,M5J2S1,CA
873020796RR0001,0070,0099,C,"MERCY HILL CHRISTIAN FELLOWSHIP","MERCY HILL CHRISTIAN FELLOWSHIP","18 ABSOLOM ST. W.  PO BOX 203","","MILDMAY",ON,N0G2J0,CA
815115209RR0001,0070,0099,C,"PRECIOUS STONES INC.","Precious Stones Inc.","15 BIRCH POINT PLACE","","WINNIPEG",MB,R3Y0G1,CA
108216771RR0001,0030,0009,C,"WINNIPEG CHINESE MENNONITE BRETHREN CHURCH","WINNIPEG CHINESE MENNONITE BRETHREN CHURCH","159 MARYGROVE CRES","","WINNIPEG",MB,R3Y1M3,CA
890531791RR0001,0015,0002,A,"SYMPHONY NOVA SCOTIA FOUNDATION","SYMPHONY NOVA SCOTIA FOUNDATION","PO BOX 997","","HALIFAX",NS,B3J2X2,CA
893137430RR0001,0030,0099,C,"RIDEAU CHRISTIAN FELLOWSHIP","RIDEAU CHRISTIAN FELLOWSHIP","PO BOX 20041","","PERTH",ON,K7H3M6,CA
838886562RR0001,0030,0099,C,"FOOTHILLS COMMUNITY CHURCH OF OKOTOKS","Foothills Community Church of Okotoks","PO BOX 1277 STN MAIN","","OKOTOKS",AB,T1S1B3,CA
119273506RR0001,0160,0099,C,"UKRAINIAN CANADIAN YOUTH ASSOCIATION ODUM","UKRAINIAN CANADIAN YOUTH ASSOCIATION ODUM","703 EVANS AVE. SUITE 207","","ETOBICOKE",ON,M9C5E9,CA
861920718RR0001,0200,0007,C,"TORONTO ISLAND COMMUNITY CENTRE","TORONTO ISLAND COMMUNITY CENTRE","21 THIRD STREET","","TORONTO",ON,M5J2B3,CA
883615205RR0001,0010,0099,C,"SWAZI KIDS SOCIETY","SWAZI KIDS SOCIETY","4415 SWAIZLAND ROAD","","KELOWNA",BC,V1W2X2,CA
812588564RR0001,0070,0005,C,"BEAUMONT COMMUNITY CHURCH SOCIETY","BEAUMONT COMMUNITY CHURCH SOCIETY","5423-55 ST.","","BEAUMONT",AB,T4X1A4,CA
896411295RR0002,0030,0002,C,"ANGLICAN PARISH OF EASTERN PASSAGE","ANGLICAN PARISH OF EASTERN PASSAGE","346 COW BAY ROAD","","EASTERN PASSAGE",NS,B3G1C6,CA
119179497RR0002,0030,0002,C,"ST JOHN'S ANGLICAN CHURCH  WESTPHAL","ST JOHN'S ANGLICAN CHURCH  WESTPHAL","1215 MAIN ST","","DARTMOUTH",NS,B2Z1B2,CA
106793938RR0001,0001,0099,C,"BIG BROTHERS AND BIG SISTERS OF THE ANNAPOLIS VALLEY ASSOCIATION","BIG BROTHERS AND SISTERS OF KINGS AND ANNAPOLIS COUNTIES ASSOCIATION","136 EXHIBITION STREET","","KENTVILLE",NS,B4N4E5,CA
715709283RR0001,0210,0002,B,"J. AND J. PRUIM FOUNDATION","J. and J. Pruim Foundation","100-32160 SOUTH FRASER WAY","","ABBOTSFORD",BC,V2T1W5,CA
131759482RR0001,0030,0099,C,"FIRST CHRISTIAN REFORMED CHURCH OF VANCOUVER","FIRST CHRISTIAN REFORMED CHURCH","2670 VICTORIA DR","","VANCOUVER",BC,V5N4L2,CA
890423593RR0001,0210,0002,A,"CRESCENT PARK FOUNDATION INC","CRESCENT PARK FOUNDATION INC","PO BOX 517","","MOOSE JAW",SK,S6H4P2,CA
765224738RR0001,0210,0002,B,"STEPPING STONES FOUNDATION","STEPPING STONES FOUNDATION","PO BOX1068","401-37989 CLEVELAND AVE","SQUAMISH",BC,V8B0A7,CA
119276798RR0001,0160,0099,C,"UNITED LUTHERAN SERVICE CLUB INC.","UNITED LUTHERAN SERVICE CLUB INC","100-535 LEILA AVE","","WINNIPEG",MB,R2V3N5,CA
897400339RR0001,0030,0099,C,"Mount Zion Assembly of Kitchener","Mount Zion Assembly of Kitchener","PO BOX 27016 RPO FOREST GLEN","","KITCHENER",ON,N2E3K2,CA
842279549RR0001,0013,0099,C,"Women's Economic Council / Conseil Economique Des Femmes","Women's Economic Council / Conseil économique des femmes","16990 86A AVE","","SURREY",BC,V4N5K8,CA
888560059RR0001,0001,0009,C,"PORTUGUESE SENIOR & PIONEERS SOCIETY","PORTUGUESE SENIOR & PIONEERS SOCIETY","12103 67 ST NW","","EDMONTON",AB,T5B1M6,CA
850417478RR0001,0070,0012,C,"ALEPH: ALLIANCE FOR JEWISH RENEWAL (CANADA)","ALEPH: ALLIANCE FOR JEWISH RENEWAL (CANADA)","59 STANLEY AVE","","HAMILTON",ON,L8P2L2,CA
811339407RR0001,0160,0099,C,"FRASER RIVER COMMUNITY CREMATORIUM SOCIETY","Fraser River Community Crematorium Society","2061 RIVERSIDE ROAD","","ABBOTSFORD",BC,V2S6A5,CA
822309001RR0001,0180,0004,C,"TURTLE VALLEY DONKEY REFUGE SOCIETY","Turtle Valley Donkey Refuge Society","7877 SKIMIKIN RD","","CHASE",BC,V0E1M1,CA
833004047RR0001,0150,0007,C,"THE COALDALE & DISTRICT HANDI-RIDE ASSOCIATION LTD.","The Coaldale & District Handi-Ride Association LTD.","1709 - 20TH AVENUE","POST OFFICE BOX 1360","COALDALE",AB,T1M1N2,CA
851526129RR0001,0030,0099,C,"END-TIME WORLD REVIVAL MINISTRY","END-TIME WORLD REVIVAL MINISTRY","204 ALBRIGHT RD","","BRAMPTON",ON,L6X5E7,CA
107373821RR0001,0030,0011,C,"FAITH TABERNACLE PENTECOSTAL ASSEMBLY","FAITH TABERNACLE PENTECOSTAL ASSEMBLY","380 SOUTH PELHAM ROAD","","WELLAND",ON,L3B5N8,CA
118825884RR0001,0030,0099,C,"CALVIN CHRISTIAN REFORMED CHURCH OF OTTAWA","CALVIN CHRISTIAN REFORMED CHURCH OF OTTAWA","1475 MERIVALE ROAD","","OTTAWA",ON,K2E5N9,CA
828084996RR0001,0210,0002,B,"BAR NONE RANCHES MEMORIAL FOUNDATION","Bar None Ranches Memorial Foundation","10 - 322133 HWY 552 W","","FOOTHILLS",AB,T1S7A3,CA
108099771RR0023,0030,0002,C,"The Synod of the Diocese of Niagara","CHRIST CHURCH MCNAB","252 JAMES ST N","","HAMILTON",ON,L8R2L3,CA
130764020RR0001,0070,0099,C,"YOUTH FOR CHRIST ASSOCIATION OF CALGARY","YOUTH FOR CHRIST ASSOCIATION OF CALGARY","BAY 15 1725 30 AVE NE","","CALGARY",AB,T2E7P6,CA
744373135RR0001,0210,0002,B,"The Lum Family Foundation","The Lum Family Foundation","902 - 6081 NO. 3 RD","","RICHMOND",BC,V6Y2B2,CA
870137031RR0001,0030,0099,B,"BRITESTONE CHARITABLE TRUST","BRITESTONE CHARITABLE TRUST","3425 2 AVE S","","LETHBRIDGE",AB,T1J4V1,CA
119126266RR0001,0011,0099,C,"THE ROYAL ASTRONOMICAL SOCIETY OF CANADA 1968  HAMILTON CENTRE","THE ROYAL ASTRONOMICAL SOCIETY OF CANADA 1968  HAMILTON CENTRE","PO BOX 969","","WATERDOWN",ON,L0R2H0,CA
703251405RR0001,0060,0003,C,"MEENAKSHI SAMETHA SUNDARESHWARAR INC.","Meenakshi Sametha Sundareshwarar Inc.","54 BERNER TRAIL","","SCARBOROUGH",ON,M1B1E5,CA
892572173RR0001,0030,0099,C,"MIDDLE EAST BAPTIST CHURCH","MIDDLE EAST BAPTIST CHURCH","3066 GIVEN ROAD","","MISSISSAUGA",ON,L5A2N3,CA
732265699RR0001,0030,0099,C,"Église Copte Orthodoxe de Saint Mina et Pape Cyrille VI Saint Mina and Pope Cyril VI Coptic Orthodox Church","Église Copte Orthodoxe de Saint Mina et Pape Cyrille VI","45 BOUL DU CURE-LABELLE","","SAINTE-THERESE",QC,J7E2X2,CA
141014860RR0001,0110,0099,C,"PEOPLE ADVOCATING FOR CHANGE THROUGH EMPOWERMENT INC","People Advocating for Change Through Empowerment Inc.","512 VICTORIA AVE E","","THUNDER BAY",ON,P7C1A7,CA
133064303RR0001,0070,0005,C,"ONTARIO INTERDENOMINATIONAL HOLINESS ASSOCIATION","ONTARIO INTERDENOMINATIONAL HOLINESS ASSOCIATION","1483 COUNTRY ROAD 11  RR#7","","NAPANEE",ON,K7R3L2,CA
886164193RR0001,0200,0009,C,"SAVE ONTARIO SHIPWRECKS","SAVE ONTARIO SHIPWRECKS","75 INDUSTRIAL AVE","","BLENHEIM",ON,N0P1A0,CA
860437540RR0001,0030,0099,C,"CASA DE DIOS INTERNATIONAL","Casa de Dios International","931 LEATHORNE ST","UNIT B-C","LONDON",ON,N5Z3M5,CA
128967353RR0042,0030,0005,C,"THE ROMAN CATHOLIC EPISCOPAL CORPORATION OF OTTAWA-CORNWALL","ST PHILIP'S PARISH","BOX 59","","RICHMOND",ON,K0A2Z0,CA
119070852RR0001,0120,0002,C,"O.S.J. CHARITIES TRUST FUND","O.S.J. CHARITIES TRUST FUND","908 CENTRE STREET NORTH","","WHITBY",ON,L1N4V1,CA
140579962RR0001,0170,0001,C,"LANGLEY ENVIRONMENTAL PARTNERS SOCIETY","LANGLEY ENVIRONMENTAL PARTNERS SOCIETY","201 4839 221 STREET","","LANGLEY",BC,V3A2P1,CA
821367067RR0001,0060,0003,C,"NARAYANI AMMA PEEDAM FOUNDATION","Narayani Amma Peedam Foundation","10 - 501 PASSMORE AVE","","SCARBOROUGH",ON,M1V5G4,CA
119005205RR0001,0030,0015,C,"KNOX UNITED CHURCH  LANGHAM","KNOX UNITED CHURCH  LANGHAM","BOX 637","","LANGHAM",SK,S0K2L0,CA
892011842RR0001,0011,0099,C,"ITALIAN CANADIAN FOUNDATION OF MANITOBA INC","ITALIAN CANADIAN FOUNDATION OF MANITOBA INC.","1055 WILKES AVE","","WINNIPEG",MB,R3P2L7,CA
898094024RR0001,0030,0099,C,"MALANKARA CATHOLIC MISSION","MALANKARA CATHOLIC MISSION","100 REGENT RD","","NORTH YORK",ON,M3K1H3,CA
125707323RR0001,0200,0005,C,"MINISTERES DE HOCKEY INTERNATIONAUX / HOCKEY MINISTRIES INTERNATIONAL","HOCKEY MINISTRIES INTERNATIONAL - MINISTÈRES DE HOCKEY INTERNATIONAUX","B43-1100 DES CANADIENS DE","MONTREAL","MONTREAL",QC,H3B2S2,CA
891916165RR0001,0010,0099,C,"ITALIAN CANADIAN YOUTH FORMATION CENTRE CENTRE DE FORMATION ITALO-CANADIEN POUR LA JEUNESSE","ITALIAN CANADIAN YOUTH FORMATION CENTRE CENTRE DE FORMATION ITALO-CANADIEN POUR LA JEUNESSE","206 - 2487 KALADAR AVE","","OTTAWA",ON,K1V8B9,CA
748241890RR0001,0210,0002,B,"SALIB FOUNDATION","Salib Foundation","PO BOX 17058 RPO PORTOBELLO","","ORLEANS",ON,K4A4W8,CA
814772372RR0001,0030,0099,C,"Communion With God Canada","Communion With God Canada","35 BARTLEY CRES","","NEPEAN",ON,K2J1R9,CA
107432775RR0001,0030,0004,C,"GILMOUR MEMORIAL BAPTIST CHURCH","GILMOUR MEMORIAL BAPTIST CHURCH","2083 CHEMONG RD.","","SELWYN",ON,K9J6X2,CA
830916003RR0001,0030,0099,C,"The Parish","The Parish","467 BRAIDWOOD AVE","","PETERBOROUGH",ON,K9J1V7,CA
139094221RR0001,0180,0099,C,"LAKEFIELD ANIMAL WELFARE SOCIETY","LAKEFIELD ANIMAL WELFARE SOCIETY","2887 LAKEFIELD RD","","SELWYN",ON,K9J6X5,CA
841712847RR0001,0030,0099,C,"CALLED TO THE NATIONS","Called To The Nations","114 FRONTENAC CRES","P.O. BOX 1233","DEEP RIVER",ON,K0J1P0,CA
890980741RR0001,0030,0099,C,"CHAPEL OF THE GOOD SHEPHERD (FOXBORO)","CHAPEL OF THE GOOD SHEPHERD (FOXBORO)","BOX 125","ASHLEY ST","FOXBORO",ON,K0K2B0,CA
129322699RR0001,0001,0099,C,"ST MARY'S SENIOR CITIZENS RESIDENCE OSHAWA","ST MARY'S SENIOR CITIZENS' RESIDENCE OSHAWA","600 MARION AVE","","OSHAWA",ON,L1J7M4,CA
133423962RR0001,0200,0005,C,"CAMP QUALITY CANADA","CAMP QUALITY CANADA","206-1444 QUEEN STREET EAST","","TORONTO",ON,M4L1E1,CA
803309186RR0001,0030,0099,C,"THE RIVER PRAYER AND WORSHIP CENTRE INC.","The River Prayer and Worship Centre Inc.","828 ALBERTA ST","","THUNDER BAY",ON,P7C3E7,CA
823567847RR0001,0013,0099,C,"KENSAP CANADA","Kensap Canada","2NDFL-1027 YONGE STREET","","TORONTO",ON,M4W2K9,CA
812926384RR0001,0210,0002,B,"GLORIOUS AND FREE FOUNDATION","Glorious and Free Foundation","1027 YONGE ST","SECOND FLOOR","TORONTO",ON,M4W2K9,CA
823852793RR0001,0011,0099,B,"KNOWLEDGE EMPOWERING YOUTH CANADA","Knowledge Empowering Youth Canada","1027 YONGE ST","SECOND FLOOR","TORONTO",ON,M4W2K9,CA
891260010RR0001,0210,0002,A,"ALDER FOUNDATION","ALDER FOUNDATION","12988 GIBBONS DR","","LAKE COUNTRY",BC,V4V2S4,CA
107782989RR0001,0010,0099,C,"NORTHLAND BIBLE CHAPEL MINISTRIES","NORTHLAND BIBLE CHAPEL MINISTRIES","12 552 HWY E","","GOULAIS RIVER",ON,P0S1E0,CA
119142115RR0001,0200,0005,C,"SCADDING COURT COMMUNITY CENTRE INCORPORATED","SCADDING COURT COMMUNITY CENTRE INCORPORATED","707 DUNDAS STREET WEST","","TORONTO",ON,M5T2W6,CA
728047713RR0001,0001,0099,C,"Shelley Cares Foundation","Shelley Cares Foundation","1405 - 135 FENELON DR","","NORTH YORK",ON,M3A3K8,CA
107909939RR0040,0030,0005,C,"RC DIOCESE OF CALGARY","ST. GEORGE'S CHURCH","BOX 1299","","HANNA",AB,T0J1P0,CA
888835246RR0001,0012,0099,C,"POLISH-CANADIAN PUBLISHING FUND","POLISH-CANADIAN PUBLISHING FUND","PO BOX 29562","377 BURNHAMTHORPE ROAD EAST","MISSISSAUGA",ON,L5A4H2,CA
805062585RR0001,0030,0099,C,"Heaven's Gates Ministries","Heaven's Gates Ministries","B - 277 CECELIA ST","","PEMBROKE",ON,K8A1S1,CA
108099771RR0068,0030,0002,C,"The Synod of the Diocese of Niagara","CHURCH OF ST.PETER","252 JAMES ST N","","HAMILTON",ON,L8R2L3,CA
129620811RR0001,0070,0005,C,"CRYSTAL CATHEDRAL MINISTRIES - HOUR OF POWER CANADA","Crystal Cathedral Ministries - Hour of Power Canada","205 - 6625 152A ST","","SURREY",BC,V3S0B3,CA
890119662RR0001,0070,0099,C,"CATHOLIC CHARISMATIC RENEWAL COUNCIL","CATHOLIC CHARISMATIC RENEWAL COUNCIL","306 - 5765 YONGE ST","","NORTH YORK",ON,M2M4H9,CA
861071793RR0001,0200,0014,C,"PARK TO PARK TRAIL ASSOCIATION","PARK TO PARK TRAIL ASSOCIATION","8 PARK LANE","","PARRY SOUND",ON,P2A1A6,CA
136963493RR0001,0030,0099,C,"ALL SAINTS ORTHODOX CHURCH","All Saints Orthodox Church of Edmonton","5824 118 AVE NW","","EDMONTON",AB,T5W1E4,CA
889157194RR0001,0210,0001,A,"SECHELT HOSPITAL FOUNDATION SOCIETY","Sechelt Hospital Foundation Society","PO BOX 1761","","SECHELT",BC,V0N3A0,CA
130923394RR0001,0030,0004,C,"NORTHSIDE INDEPENDENT BAPTIST CHURCH","NORTHSIDE INDEPENDENT BAPTIST CHURCH","1178 MAIN ST","","SYDNEY MINES",NS,B1V2M6,CA
118918028RR0001,0030,0099,C,"First Church Of God","FIRST CHURCH OF GOD","7690  RUE RENEE","","LASALLE",QC,H8N1W3,CA
840777239RR0001,0030,0099,C,"THE UNIVERSE OF GOD","The Universe of God","77 MONTEE SAGALA","","L'ILE-PERROT",QC,J7V3B8,CA
108099771RR0001,0030,0002,C,"The Synod of the Diocese of Niagara","THE SYNOD OF THE DIOCESE OF NIAGARA","252 JAMES ST N","","HAMILTON",ON,L8R2L3,CA
814754370RR0001,0120,0003,C,"THE EDGEWOOD VOLUNTEER FIRE DEPARTMENT SOCIETY","The Edgewood Volunteer Fire Department Society","410 MONASHEE AVENUE  RR1","SITE 5 COMP22","EDGEWOOD",BC,V0G1J0,CA
119277887RR0003,0030,0011,C,"UNITED PENTECOSTAL CHURCH","UNITED PENTECOSTAL CHURCH","PO BOX 3096 STN MAIN","","PERTH-ANDOVER",NB,E7H5K2,CA
716327804RR0001,0011,0099,C,"Lift 360 Foundation","Lift 360 Foundation","709 - 40 ALEXANDER ST","","TORONTO",ON,M4Y1B5,CA
835667627RR0001,0210,0002,B,"JUST PHILANTHROPY FOUNDATION","Kim Family Foundation","5TH FLOOR-530 HORNBY STREET","","VANCOUVER",BC,V6C2E7,CA
873965891RR0001,0210,0002,B,"THE RUBIN-HOFFMAN FOUNDATION","THE RUBIN-HOFFMAN FOUNDATION","25 TIMBERLAND DRIVE","","TORONTO",ON,M3H1J3,CA
119093995RR0001,0001,0099,C,"Kind Space","Kind Space","9001 - 400 COOPER ST","","OTTAWA",ON,K2P2H8,CA
808422307RR0001,0210,0002,B,"THE DI MARCO FAMILY FOUNDATION","The Di Marco Family Foundation","330 APPLEWOOD CRESCENT","","CONCORD",ON,L4K4V2,CA
130558976RR0001,0001,0099,C,"CANADIAN MACEDONIAN PLACE FOUNDATION","CANADIAN MACEDONIAN PLACE FOUNDATION","850 O'CONNOR DR","","TORONTO",ON,M4B3L6,CA
728836495RR0001,0030,0099,C,"THE REDEEMED CHRISTIAN CHURCH OF GOD  KINGS THRONE PARISH  SASKATOON INC.","The Redeemed Christian Church of God  King's Throne Parish  Saskatoon Inc.","523 STROMBERG COVE","","SASKATOON",SK,S7L7N7,CA
873152714RR0001,0200,0012,C,"RED LAKE REGIONAL HERITAGE CENTRE","RED LAKE REGIONAL HERITAGE CENTRE","BOX 64","51A HWY 105","RED LAKE",ON,P0V2M0,CA
899220685RR0001,0030,0099,C,"IGLESIA PENTECOSTAL TRIUNFANTES EN CRISTO INC.","Iglesia Pentecostal Triunfantes en Cristo Inc.","552 BANNING ST","","WINNIPEG",MB,R3G2G1,CA
119173409RR0001,0011,0099,C,"STEWART L PAGE SCHOLARSHIP IN AGRICULTURE AND HOME ECONOMICS","STEWART L. PAGE SCHOLARSHIP IN AGRICULTURE AND HOME ECONOMICS","1110 HWY 26","","MIDHURST",ON,L9X1N6,CA
118961622RR0001,0030,0013,C,"HOLY TRINITY EVANGELICAL LUTHERAN CHURCH","HOLY TRINITY EVANGELICAL LUTHERAN CHURCH","516 VICTORIA AVE","","BELLEVILLE",ON,K8N2G5,CA
119011294RR0001,0030,0011,C,"EGLISE NOUVELLE ALLIANCE","ÉGLISE NOUVELLE ALLIANCE","116 RUE EAST","","GATINEAU",QC,J8P4Z9,CA
891934374RR0001,0210,0002,A,"OAKVILLE COMMUNITY FOUNDATION","OAKVILLE COMMUNITY FOUNDATION","200 - 410 NORTH SERVICE RD E","","OAKVILLE",ON,L6H5R2,CA
867621823RR0001,0070,0099,C,"HOPE FOR TODAY MINISTRIES CANADA","HOPE FOR TODAY MINISTRIES CANADA","PO BOX 15011","RPO SEVENOAKS","ABBOTSFORD",BC,V2S8P1,CA
101837078RR0001,0001,0099,C,"FONDATION SOLEIL DU CENTRE D'ACCUEIL ST-BENOIT INC.","FONDATION SOLEIL DU CENTRE D'ACCUEIL ST-BENOIT INC.","9100 RUE DUMOUCHEL","","MIRABEL",QC,J7N5A1,CA
119266583RR0001,0030,0099,C,"GOSPEL LIGHTHOUSE CHRISTIAN FELLOWSHIP","GOSPEL LIGHTHOUSE CHRISTIAN FELLOWSHIP","625 KINGSTON RD W","","AJAX",ON,L1S6L8,CA
129434486RR0001,0030,0011,C,"MIDDLESEX PENTECOSTAL CHURCH","MIDDLESEX PENTECOSTAL CHURCH","123 MAIN ST","","PLASTER ROCK",NB,E7G2H2,CA
898877998RR0001,0030,0099,C,"APOSTLES REVELATION SOCIETY (A R S )","APOSTLES REVELATION SOCIETY (A.R.S.)","274 EDDYSTONE AVENUE","","NORTH YORK",ON,M3N1H7,CA
857425565RR0001,0030,0004,C,"BOWMANVILLE BAPTIST CHURCH","BOWMANVILLE BAPTIST CHURCH","2606 CONCESSION RD 3","","BOWMANVILLE",ON,L1C5R9,CA
891599367RR0001,0190,0007,C,"WEST COAST SYMPHONY SOCIETY","WEST COAST SYMPHONY SOCIETY","620 CASSIAR ST","","VANCOUVER",BC,V5K4N2,CA
724607882RR0001,0140,0005,C,"Dandelion Seeds","Dandelion Seeds","35 CALEDONIA DR","","LEDUC",AB,T9E6B6,CA
106996986RR0001,0030,0015,C,"CUT KNIFE PASTORAL CHARGE","CUT KNIFE PASTORAL CHARGE","BOX 359","","CUT KNIFE",SK,S0M0N0,CA
122606551RR0001,0015,0002,B,"ROZSA FOUNDATION","ROZSA FOUNDATION","490 - 1721 29 AVE SW","","CALGARY",AB,T2T6T7,CA
890798945RR0001,0001,0013,C,"SOCIETE D'ASSISTANCE MATANE BASSETER BESSIMHA","SOCIETE D'ASSISTANCE MATANE BASSETER BESSIMHA","5753 AV MAPLERIDGE","","COTE SAINT-LUC",QC,H4W1B4,CA
862881323RR0001,0070,0005,C,"TRIBES AND NATIONS OUTREACH - CANADA","TRIBES AND NATIONS OUTREACH - CANADA","138 BANKFIELD CRES","","STONEY CREEK",ON,L8J0B9,CA
890786742RR0001,0013,0099,C,"VICTORIA PALEONTOLOGICAL SOCIETY","VICTORIA PALAEONTOLOGY SOCIETY","4034 HESSINGTON PL","","VICTORIA",BC,V8N5C6,CA
107669848RR0016,0030,0001,C,"MARITIME CONFERENCE OF THE SEVENTH-DAY ADVENTIST CHURCH INC","NORTH SYDNEY SEVENTH-DAY ADVENTIST CHURCH","121 SALISBURY RD","","MONCTON",NB,E1E1A6,CA
132551730RR0001,0030,0011,C,"LE CENTRE CHRETIEN D'AMOS INC","LE CENTRE CHRÉTIEN D'AMOS INC.","772  5E RUE OUEST","C.P. 772","AMOS",QC,J9T3X3,CA
131984700RR0001,0030,0099,C,"PRESCOTT - RUSSELL CHURCH OF GOD","PRESCOTT - RUSSELL CHURCH OF GOD","271 COUNTY RD 19","","WENDOVER",ON,K0A3K0,CA
897642146RR0001,0210,0001,A,"Fondation Santé de la Rouge","Fondation du Centre hospitalier des Laurentides et Centre de réadaptation des Hautes-Vallées (CHDL-CRHV)","1525 RUE L'ANNOCIATION NORD","","RIVIERE ROUGE",QC,J0T1T0,CA
848320339RR0001,0110,0099,C,"NOAH LOGAN SOCIETY FOR THE ADVANCEMENT OF AFRICAN WOMEN AND CHILDREN","Noah Logan Society for the Advancement of African Women and Children","208 OLD DIVIDE RD","","SALT SPRING ISLAND",BC,V8K2G7,CA
